text,author,categories
Friendship without self-interest is one of the rare and beautiful things of life.,James F. Byrnes,"Friendship,Life,Beautiful"
"My kids know there's no candy, no soda, until the weekend. Those are the days they get to indulge in their sweets. We're big on organic food. I'm not a diet guy; I don't believe in diets. I just believe in a great meal plan.",Donald Driver,"Food,Great,Believe"
"After college, I was living in New York and wrote furiously, a huge novel that I knew was a failure. I hoped that the book would work, but to be honest, I think I knew it would never work, even as I was finishing it.",Chang-Rae Lee,"Failure,Work,Book"
"We need to give each other the space to grow, to be ourselves, to exercise our diversity. We need to give each other space so that we may both give and receive such beautiful things as ideas, openness, dignity, joy, healing, and inclusion.",Max de Pree,"Life,Beautiful,Joy"
"It's a wonderful time when you sit down around the table for dinner and discuss life. No matter where you are, it gives the semblance of normalcy to my crazy world.",Melina Kanakaredes,"Life,Time,World"
"You have reached the pinnacle of success as soon as you become uninterested in money, compliments, or publicity.",Thomas Wolfe,"Success,Money,You"
"I'm a forgiver. I might not forget, but I forgive. My mother, father and older brother always told me: 'Don't hold grudges. If you do that, you don't lower yourself down to your adversary. Just treat people the way you want to be treated.' I honestly think that's why I was able to survive and have some success.",Monte Irvin,"Success,Father,Mother"
"I took the process of doing as much myself as I could like a duck to water. I set up my own label and publishing, etc, and it was a fun learning curve two decades ago.",David Knopfler,"Learning,Myself,Water,Fun"
"No matter if you win or lose, the most important thing in life is to enjoy what you have.",Dong Dong,"Life,Win,Enjoy"
"I play- it's kind of like a slice-of-life, LA women in their forties, playing forty kind of what's their friendship like, and what's their life like and so I just play one of the four friends.",Joan Cusack,"Friendship,Life,Women,Friends"
"My parents separated when I was four. It wasn't the smoothest of divorces, but then as my mother always says, you can't have a passionate marriage without a passionate divorce.",Sophie Ellis-Bextor,"Marriage,Mother,Parents,Divorce"
If we don't succeed we run the risk of failure.,Dan Quayle,"Failure,Risk,Succeed"
I look back at the looks I've had over the years. I'm proud of myself that I had the courage to experiment with crazy hairstyles and some fashion things. Would I do it again? No. But that's part of the learning process and getting from point A to point B.,Christina Aguilera,"Learning,Courage,Myself"
"Don't ask for a million dollars. Ask for the stuff that'll get you a million dollars - your health, your brain, your sanity, wisdom. Prepare me for when I do get that million. Make sure I don't go crazy, make sure I help my family.",Future,"Wisdom,Family,Health,Brain"
"We all learn lessons in life. Some stick, some don't. I have always learned more from rejection and failure than from acceptance and success.",Henry Rollins,"Life,Success,Failure"
At the end of the day I have always seen the end of my relationships as a personal failure. There is nothing ever pretty in saying goodbye.,Elisabetta Canalis,"Failure,Day,End"
There is nothing in the world like the devotion of a married woman. It is a thing no married man knows anything about.,Oscar Wilde,"Marriage,Man,Woman,World"
Human beings are accustomed to think of intellect as the power of having and controlling ideas and of ability to learn as synonymous with ability to have ideas. But learning by having ideas is really one of the rare and isolated events in nature.,Edward Thorndike,"Learning,Nature,Power"
"Obscenity, which is ever blasphemy against the divine beauty in life, is a monster for which the corruption of society forever brings forth new food, which it devours in secret.",Percy Bysshe Shelley,"Food,Life,Beauty,Society"
"Jazz music is as American as it gets, and so is the U.S. Postal Service. A Miles Davis stamp is a perfect marriage of two great American institutions.",Henry Rollins,"Marriage,Music,Service,Great"
"When you get older, you learn certain life lessons. You apply that wisdom, and suddenly you say, 'Hey, I've got a new lease on this thing. So let's go.'",Robert Redford,"Wisdom,Life,Learn,You"
"For my parents' generation, the idea was not that marriage was about some kind of idealized, romantic love; it was a partnership. It's about creating family; it's about creating offspring. Indian culture is essentially much more of a 'we' culture. It's a communal culture where you do what's best for the community - you procreate.",Aasif Mandvi,"Marriage,Love,Family,Romantic"
"Be miserable. Or motivate yourself. Whatever has to be done, it's always your choice.",Wayne Dyer,"Motivational,Yourself,Done"
Learning by doing is the only way I know how to learn.,Tony Fadell,"Learning,Learn,Know,Doing"
"Dare, dream, dance, smile, and sing loudly! And have faith that love is an unstoppable force!",Suzanne Brockmann,"Love,Smile,Faith,Dance"
Italy will always have the best food.,Diane von Furstenberg,"Food,Best,Will"
The reason I exercise is for the quality of life I enjoy.,Kenneth H. Cooper,"Life,Quality,Enjoy"
"The cognitive skills prized by the American educational establishment and measured by achievement tests are only part of what is required for success in life. Character skills are equally important determinants of wages, education, health and many other significant aspects of flourishing lives.",James Heckman,"Success,Life,Education,Health"
"I've prioritized taking care of my mind, having fun, and doing things that make me laugh. And eating well - as in, really good food, like steak or pasta or fresh vegetables or an amazing dessert. You know, 'treat yo'self.'",Phillipa Soo,"Food,Good,Fun,Good Food"
"Robots will harvest, cook, and serve our food. They will work in our factories, drive our cars, and walk our dogs. Like it or not, the age of work is coming to an end.",Gray Scott,"Food,Work,Age"
"Sports teaches you character, it teaches you to play by the rules, it teaches you to know what it feels like to win and lose-it teaches you about life.",Billie Jean King,"Life,Sports,Character,Win"
"I would love to get married, first of all, from my children's perspective. People don't think of children when they think of gay marriage, but I do have children, and for them to see their family validated as other families are validated and protected by our government, yes.",Judy Gold,"Marriage,Love,Family,Children"
